0.0808,-55.2944,,-56.8627
0.0924,-55.2944,,-56.8627
0.1039,-55.2944,,-56.8627
0.1155,-55.2943,,-56.8626
0.127,-55.2943,,-56.8626
0.1386,-55.2942,,-56.8625
0.1501,-55.2942,,-56.8625
0.1617,-55.2942,,-56.8625
0.1732,-55.2941,,-56.8624
0.1848,-55.2941,,-56.8624
0.1963,-55.294,,-56.8623
0.2078,-55.2939,,-56.8622
0.2194,-55.2939,,-56.8622
0.2309,-55.2938,,-56.8621
0.2425,-55.2937,,-56.862
0.254,-55.2937,,-56.862
0.2656,-55.2936,,-56.8619
0.2771,-55.2935,,-56.8618
0.2887,-55.2934,,-56.8617
0.3002,-55.2934,,-56.8617
0.3118,-55.2933,,-56.8616
0.3233,-55.2933,,-56.8616
0.3349,-55.2933,,-56.8616
0.3464,-55.2934,,-56.8617
0.358,-55.2936,,-56.8619
0.3695,-55.2938,,-56.8621
0.3811,-55.2941,,-56.8624
0.3926,-55.2943,,-56.8626
0.4041,-55.2945,,-56.8628
0.4157,-55.2947,,-56.863
0.4272,-55.2949,,-56.8632
0.4388,-55.2952,,-56.8635
0.4503,-55.2954,,-56.8637
0.4619,-55.2956,,-56.8639
0.4734,-55.2958,,-56.8641
0.485,-55.2959,,-56.8642
0.4965,-55.2961,,-56.8644
0.5081,-55.2963,,-56.8646
0.5196,-55.2964,,-56.8647
0.5312,-55.2965,,-56.8648
0.5427,-55.2966,,-56.8649
0.5543,-55.2967,,-56.865
0.5658,-55.2967,,-56.865
0.5774,-55.2968,,-56.8651
0.584,-55.2968,,-56.8651
0.5907,-55.2968,,-56.8651
0.5974,-55.2968,,-56.8651
0.604,-55.2968,,-56.8651
0.6107,-55.2967,,-56.865
0.6174,-55.2967,,-56.865
0.624,-55.2967,,-56.865
0.6307,-55.2967,,-56.865
0.6374,-55.2967,,-56.865
0.644,-55.2967,,-56.865
0.6507,-55.2967,,-56.865
0.6574,-55.2967,,-56.865
0.664,-55.2967,,-56.865
0.6707,-55.2966,,-56.8649
0.6774,-55.2966,,-56.8649
0.684,-55.2966,,-56.8649
0.6907,-55.2966,,-56.8649
0.6974,-55.2965,,-56.8648
0.704,-55.2965,,-56.8648
0.7107,-55.2965,,-56.8648
0.7174,-55.2965,,-56.8648
0.724,-55.2964,,-56.8647
0.7307,-55.2964,,-56.8647
0.7374,-55.2964,,-56.8647
0.744,-55.2964,,-56.8647
0.7507,-55.2963,,-56.8646
0.7574,-55.2963,,-56.8646
0.764,-55.2962,,-56.8645
0.7707,-55.2962,,-56.8645
0.7774,-55.2962,,-56.8645
0.784,-55.2961,,-56.8644
0.7907,-55.2961,,-56.8644
0.7974,-55.2961,,-56.8644
0.804,-55.296,,-56.8643
0.8107,-55.296,,-56.8643
0.8174,-55.2959,,-56.8642
0.824,-55.2959,,-56.8642
0.8307,-55.2959,,-56.8642
0.8374,-55.2958,,-56.8641
0.844,-55.2958,,-56.8641
0.8507,-55.2958,,-56.8641
0.8574,-55.2958,,-56.8641
0.864,-55.2958,,-56.8641
0.8707,-55.2958,,-56.8641
0.8774,-55.2959,,-56.8642
0.884,-55.2959,,-56.8642
0.8907,-55.296,,-56.8643
0.8974,-55.2961,,-56.8644
0.904,-55.2961,,-56.8644
0.9107,-55.2962,,-56.8645
0.924,-55.2961,,-56.8644
0.9374,-55.2961,,-56.8644
0.9507,-55.296,,-56.8643
0.964,-55.2959,,-56.8642
0.9774,-55.2958,,-56.8641
0.9907,-55.2957,,-56.864
1.004,-55.2956,,-56.8639
1.0174,-55.2955,,-56.8638
1.0307,-55.2954,,-56.8637
1.044,-55.2952,,-56.8635
1.0574,-55.2951,,-56.8634
1.0707,-55.2949,,-56.8632
1.084,-55.2948,,-56.8631
1.0974,-55.2946,,-56.8629
1.1107,-55.2944,,-56.8627
1.124,-55.2942,,-56.8625
1.1374,-55.294,,-56.8623
1.1507,-55.2938,,-56.8621
1.164,-55.2936,,-56.8619
1.1774,-55.2934,,-56.8617
1.1907,-55.2932,,-56.8615
1.204,-55.2931,,-56.8614
1.2174,-55.293,,-56.8613
1.2307,-55.293,,-56.8613
1.244,-55.2931,,-56.8614
1.2574,-55.2932,,-56.8615
1.2707,-55.2933,,-56.8616
1.284,-55.2934,,-56.8617
1.2974,-55.2935,,-56.8618
1.3107,-55.2936,,-56.8619
1.324,-55.2937,,-56.862
1.3374,-55.2937,,-56.862
1.3507,-55.2938,,-56.8621
1.364,-55.2939,,-56.8622
1.3774,-55.294,,-56.8623
1.3907,-55.294,,-56.8623
1.404,-55.2941,,-56.8624
1.4174,-55.2942,,-56.8625
1.4307,-55.2942,,-56.8625
1.444,-55.2943,,-56.8626
1.4574,-55.2943,,-56.8626
1.4707,-55.2943,,-56.8626
1.484,-55.2944,,-56.8627
1.4974,-55.2944,,-56.8627
1.5107,-55.2945,,-56.8628
1.524,-55.2945,,-56.8628
1.5374,-55.2945,,-56.8628
1.5507,-55.2945,,-56.8628
1.564,-55.2945,,-56.8628
1.5774,-55.2945,,-56.8628
,,,-1.5683
0,-55.2859,,-56.8542
0.0115,-55.286,,-56.8543
0.0231,-55.2861,,-56.8544
0.0346,-55.2862,,-56.8545
0.0462,-55.2864,,-56.8547
0.0577,-55.2866,,-56.8549
0.0693,-55.2868,,-56.8551
0.0808,-55.287,,-56.8553
0.0924,-55.2873,,-56.8556
0.1039,-55.2875,,-56.8558
0.1155,-55.2878,,-56.8561
0.127,-55.2881,,-56.8564
0.1386,-55.2883,,-56.8566
0.1501,-55.2886,,-56.8569
0.1617,-55.2889,,-56.8572
0.1732,-55.2892,,-56.8575
0.1848,-55.2894,,-56.8577
0.1963,-55.2897,,-56.858
0.2078,-55.29,,-56.8583
0.2194,-55.2903,,-56.8586
0.2309,-55.2906,,-56.8589
0.2425,-55.2908,,-56.8591
0.254,-55.2911,,-56.8594
0.2656,-55.2914,,-56.8597
0.2771,-55.2916,,-56.8599
0.2887,-55.2919,,-56.8602
0.3002,-55.2921,,-56.8604
0.3118,-55.2924,,-56.8607
0.3233,-55.2926,,-56.8609
0.3349,-55.2927,,-56.861
0.3464,-55.2928,,-56.8611
0.358,-55.2927,,-56.861
0.3695,-55.2927,,-56.861
0.3811,-55.2926,,-56.8609
0.3926,-55.2925,,-56.8608
0.4041,-55.2924,,-56.8607
0.4157,-55.2923,,-56.8606
0.4272,-55.2922,,-56.8605
0.4388,-55.2921,,-56.8604
0.4503,-55.292,,-56.8603
0.4619,-55.2919,,-56.8602
0.4734,-55.2918,,-56.8601
0.485,-55.2917,,-56.86
0.4965,-55.2916,,-56.8599
0.5081,-55.2915,,-56.8598
0.5196,-55.2915,,-56.8598
0.5312,-55.2914,,-56.8597
0.5427,-55.2913,,-56.8596
0.5543,-55.2913,,-56.8596
0.5658,-55.2913,,-56.8596
0.5774,-55.2913,,-56.8596
0.584,-55.2913,,-56.8596
0.5907,-55.2913,,-56.8596
0.5974,-55.2913,,-56.8596
0.604,-55.2913,,-56.8596
0.6107,-55.2913,,-56.8596
0.6174,-55.2912,,-56.8595
0.624,-55.2912,,-56.8595
0.6307,-55.2912,,-56.8595
0.6374,-55.2912,,-56.8595
0.644,-55.2912,,-56.8595
0.6507,-55.2912,,-56.8595
0.6574,-55.2913,,-56.8596
0.664,-55.2913,,-56.8596
0.6707,-55.2913,,-56.8596
0.6774,-55.2914,,-56.8597
0.684,-55.2915,,-56.8598
0.6907,-55.2916,,-56.8599
0.6974,-55.2917,,-56.86
0.704,-55.2919,,-56.8602
0.7107,-55.292,,-56.8603
0.7174,-55.2922,,-56.8605
0.724,-55.2923,,-56.8606
0.7307,-55.2925,,-56.8608
0.7374,-55.2926,,-56.8609
0.744,-55.2928,,-56.8611
0.7507,-55.2929,,-56.8612
0.7574,-55.2931,,-56.8614
0.764,-55.2932,,-56.8615
0.7707,-55.2934,,-56.8617
0.7774,-55.2935,,-56.8618
0.784,-55.2936,,-56.8619
0.7907,-55.2938,,-56.8621
0.7974,-55.2939,,-56.8622
0.804,-55.2941,,-56.8624
0.8107,-55.2942,,-56.8625
0.8174,-55.2943,,-56.8626
0.824,-55.2944,,-56.8627
0.8307,-55.2945,,-56.8628
0.8374,-55.2947,,-56.863
0.844,-55.2948,,-56.8631
0.8507,-55.2949,,-56.8632
0.8574,-55.2949,,-56.8632
0.864,-55.295,,-56.8633
0.8707,-55.295,,-56.8633
0.8774,-55.295,,-56.8633
0.884,-55.295,,-56.8633
0.8907,-55.295,,-56.8633
0.8974,-55.295,,-56.8633
0.904,-55.2949,,-56.8632
0.9107,-55.2949,,-56.8632
0.924,-55.2949,,-56.8632
0.9374,-55.2949,,-56.8632
0.9507,-55.2949,,-56.8632
0.964,-55.2948,,-56.8631
0.9774,-55.2947,,-56.863
0.9907,-55.2946,,-56.8629
1.004,-55.2945,,-56.8628
1.0174,-55.2944,,-56.8627
1.0307,-55.2942,,-56.8625
1.044,-55.2941,,-56.8624
1.0574,-55.2939,,-56.8622
1.0707,-55.2937,,-56.862
1.084,-55.2935,,-56.8618
1.0974,-55.2934,,-56.8617
1.1107,-55.2932,,-56.8615
1.124,-55.293,,-56.8613
1.1374,-55.2928,,-56.8611
1.1507,-55.2926,,-56.8609
1.164,-55.2925,,-56.8608
1.1774,-55.2925,,-56.8608
1.1907,-55.2925,,-56.8608
1.204,-55.2926,,-56.8609
1.2174,-55.2925,,-56.8608
1.2307,-55.2924,,-56.8607
1.244,-55.2922,,-56.8605
1.2574,-55.2919,,-56.8602
1.2707,-55.2917,,-56.86
1.284,-55.2915,,-56.8598
1.2974,-55.2912,,-56.8595
1.3107,-55.291,,-56.8593
1.324,-55.2907,,-56.859
1.3374,-55.2904,,-56.8587
1.3507,-55.2902,,-56.8585
1.364,-55.2899,,-56.8582
1.3774,-55.2896,,-56.8579
1.3907,-55.2894,,-56.8577
1.404,-55.2891,,-56.8574
1.4174,-55.2888,,-56.8571
1.4307,-55.2885,,-56.8568
1.444,-55.2883,,-56.8566
1.4574,-55.288,,-56.8563
1.4707,-55.2877,,-56.856
1.484,-55.2874,,-56.8557
1.4974,-55.2872,,-56.8555
1.5107,-55.2869,,-56.8552
1.524,-55.2867,,-56.855
1.5374,-55.2864,,-56.8547
1.5507,-55.2862,,-56.8545
1.564,-55.286,,-56.8543
1.5774,-55.2859,,-56.8542
,,,-1.5683
0,-55.2856,,-56.8539
0.0115,-55.2856,,-56.8539
0.0231,-55.2856,,-56.8539
0.0346,-55.2857,,-56.854
0.0462,-55.2857,,-56.854
0.0577,-55.2858,,-56.8541
0.0693,-55.2859,,-56.8542
0.0808,-55.2859,,-56.8542
0.0924,-55.286,,-56.8543
0.1039,-55.2861,,-56.8544
0.1155,-55.2862,,-56.8545
0.127,-55.2863,,-56.8546
0.1386,-55.2864,,-56.8547
0.1501,-55.2865,,-56.8548
0.1617,-55.2866,,-56.8549
0.1732,-55.2867,,-56.855
0.1848,-55.2868,,-56.8551
0.1963,-55.2869,,-56.8552
0.2078,-55.287,,-56.8553
0.2194,-55.2871,,-56.8554
0.2309,-55.2872,,-56.8555
0.2425,-55.2873,,-56.8556
0.254,-55.2874,,-56.8557
0.2656,-55.2874,,-56.8557
0.2771,-55.2875,,-56.8558
0.2887,-55.2876,,-56.8559
0.3002,-55.2877,,-56.856
0.3118,-55.2878,,-56.8561
0.3233,-55.2878,,-56.8561
0.3349,-55.2879,,-56.8562
0.3464,-55.288,,-56.8563
0.358,-55.288,,-56.8563
0.3695,-55.2881,,-56.8564
0.3811,-55.2882,,-56.8565
0.3926,-55.2882,,-56.8565
0.4041,-55.2883,,-56.8566
0.4157,-55.2883,,-56.8566
0.4272,-55.2884,,-56.8567
0.4388,-55.2884,,-56.8567
0.4503,-55.2885,,-56.8568
0.4619,-55.2885,,-56.8568
0.4734,-55.2885,,-56.8568
0.485,-55.2886,,-56.8569
0.4965,-55.2886,,-56.8569
0.5081,-55.2886,,-56.8569
0.5196,-55.2887,,-56.857
0.5312,-55.2887,,-56.857
0.5427,-55.2887,,-56.857
0.5543,-55.2887,,-56.857
0.5658,-55.2887,,-56.857
0.5774,-55.2887,,-56.857
0.584,-55.2888,,-56.8571
0.5907,-55.2889,,-56.8572
0.5974,-55.2891,,-56.8574
0.604,-55.2892,,-56.8575
0.6107,-55.2894,,-56.8577
0.6174,-55.2896,,-56.8579
0.624,-55.2897,,-56.858
0.6307,-55.2899,,-56.8582
0.6374,-55.2901,,-56.8584
0.644,-55.2902,,-56.8585
0.6507,-55.2904,,-56.8587
0.6574,-55.2905,,-56.8588
0.664,-55.2907,,-56.859
0.6707,-55.2908,,-56.8591
0.6774,-55.2909,,-56.8592
0.684,-55.2909,,-56.8592
0.6907,-55.291,,-56.8593
0.6974,-55.291,,-56.8593
0.704,-55.291,,-56.8593
0.7107,-55.291,,-56.8593
0.7174,-55.2909,,-56.8592
0.724,-55.2909,,-56.8592
0.7307,-55.2909,,-56.8592
0.7374,-55.2909,,-56.8592
0.744,-55.2909,,-56.8592
0.7507,-55.2909,,-56.8592
0.7574,-55.2908,,-56.8591
0.764,-55.2908,,-56.8591
0.7707,-55.2908,,-56.8591
0.7774,-55.2907,,-56.859
0.784,-55.2907,,-56.859
0.7907,-55.2907,,-56.859
0.7974,-55.2907,,-56.859
0.804,-55.2906,,-56.8589
0.8107,-55.2906,,-56.8589
0.8174,-55.2906,,-56.8589
0.824,-55.2905,,-56.8588
0.8307,-55.2905,,-56.8588
0.8374,-55.2905,,-56.8588
0.844,-55.2904,,-56.8587
0.8507,-55.2904,,-56.8587
0.8574,-55.2904,,-56.8587
0.864,-55.2904,,-56.8587
0.8707,-55.2903,,-56.8586
0.8774,-55.2903,,-56.8586
0.884,-55.2903,,-56.8586
0.8907,-55.2902,,-56.8585
0.8974,-55.2902,,-56.8585
0.904,-55.2902,,-56.8585
0.9107,-55.2902,,-56.8585
0.924,-55.2902,,-56.8585
0.9374,-55.2902,,-56.8585
0.9507,-55.2903,,-56.8586
0.964,-55.2904,,-56.8587
0.9774,-55.2904,,-56.8587
0.9907,-55.2905,,-56.8588
1.004,-55.2906,,-56.8589
1.0174,-55.2908,,-56.8591
1.0307,-55.2909,,-56.8592
1.044,-55.291,,-56.8593
1.0574,-55.2911,,-56.8594
1.0707,-55.2913,,-56.8596
1.084,-55.2914,,-56.8597
1.0974,-55.2915,,-56.8598
1.1107,-55.2917,,-56.86
1.124,-55.2918,,-56.8601
1.1374,-55.2919,,-56.8602
1.1507,-55.292,,-56.8603
1.164,-55.292,,-56.8603
1.1774,-55.2919,,-56.8602
1.1907,-55.2917,,-56.86
1.204,-55.2915,,-56.8598
1.2174,-55.2913,,-56.8596
1.2307,-55.2911,,-56.8594
1.244,-55.2909,,-56.8592
1.2574,-55.2906,,-56.8589
1.2707,-55.2904,,-56.8587
1.284,-55.2901,,-56.8584
1.2974,-55.2899,,-56.8582
1.3107,-55.2896,,-56.8579
1.324,-55.2893,,-56.8576
1.3374,-55.2891,,-56.8574
1.3507,-55.2888,,-56.8571
1.364,-55.2886,,-56.8569
1.3774,-55.2883,,-56.8566
1.3907,-55.288,,-56.8563
1.404,-55.2878,,-56.8561
1.4174,-55.2875,,-56.8558
1.4307,-55.2872,,-56.8555
1.444,-55.287,,-56.8553
1.4574,-55.2867,,-56.855
1.4707,-55.2864,,-56.8547
1.484,-55.2862,,-56.8545
1.4974,-55.286,,-56.8543
1.5107,-55.2858,,-56.8541
1.524,-55.2856,,-56.8539
1.5374,-55.2855,,-56.8538
1.5507,-55.2855,,-56.8538
1.564,-55.2856,,-56.8539
1.5774,-55.2856,,-56.8539
,,,-1.5683
0,-55.2847,,-56.853
0.0115,-55.2847,,-56.853
0.0231,-55.2847,,-56.853
0.0346,-55.2848,,-56.8531
0.0462,-55.2849,,-56.8532
0.0577,-55.285,,-56.8533
0.0693,-55.2851,,-56.8534
0.0808,-55.2852,,-56.8535
0.0924,-55.2854,,-56.8537
0.1039,-55.2855,,-56.8538
0.1155,-55.2856,,-56.8539
0.127,-55.2857,,-56.854
0.1386,-55.2859,,-56.8542
0.1501,-55.286,,-56.8543
0.1617,-55.2861,,-56.8544
0.1732,-55.2862,,-56.8545
0.1848,-55.2864,,-56.8547
0.1963,-55.2865,,-56.8548
0.2078,-55.2866,,-56.8549
0.2194,-55.2867,,-56.855
0.2309,-55.2868,,-56.8551
0.2425,-55.2869,,-56.8552
0.254,-55.287,,-56.8553
0.2656,-55.2871,,-56.8554
0.2771,-55.2872,,-56.8555
0.2887,-55.2873,,-56.8556
0.3002,-55.2874,,-56.8557
0.3118,-55.2875,,-56.8558
0.3233,-55.2876,,-56.8559
0.3349,-55.2876,,-56.8559
0.3464,-55.2877,,-56.856
0.358,-55.2878,,-56.8561
0.3695,-55.2878,,-56.8561
0.3811,-55.2879,,-56.8562
0.3926,-55.288,,-56.8563
0.4041,-55.288,,-56.8563
0.4157,-55.2881,,-56.8564
0.4272,-55.2881,,-56.8564
0.4388,-55.2882,,-56.8565
0.4503,-55.2882,,-56.8565
0.4619,-55.2883,,-56.8566
0.4734,-55.2883,,-56.8566
0.485,-55.2883,,-56.8566
0.4965,-55.2883,,-56.8566
0.5081,-55.2884,,-56.8567
0.5196,-55.2884,,-56.8567
0.5312,-55.2884,,-56.8567
0.5427,-55.2884,,-56.8567
0.5543,-55.2884,,-56.8567
0.5658,-55.2884,,-56.8567
0.5774,-55.2884,,-56.8567
0.584,-55.2884,,-56.8567
0.5907,-55.2883,,-56.8566
0.5974,-55.2882,,-56.8565
0.604,-55.2882,,-56.8565
0.6107,-55.2881,,-56.8564
0.6174,-55.2881,,-56.8564
0.624,-55.2881,,-56.8564
0.6307,-55.2881,,-56.8564
0.6374,-55.2881,,-56.8564
0.644,-55.2881,,-56.8564
0.6507,-55.288,,-56.8563
0.6574,-55.288,,-56.8563
0.664,-55.288,,-56.8563
0.6707,-55.288,,-56.8563
0.6774,-55.288,,-56.8563
0.684,-55.288,,-56.8563
0.6907,-55.2879,,-56.8562
0.6974,-55.2879,,-56.8562
0.704,-55.2879,,-56.8562
0.7107,-55.2879,,-56.8562
0.7174,-55.2879,,-56.8562
0.724,-55.2878,,-56.8561
0.7307,-55.2878,,-56.8561
0.7374,-55.2878,,-56.8561
0.744,-55.2878,,-56.8561
0.7507,-55.2877,,-56.856
0.7574,-55.2877,,-56.856
0.764,-55.2877,,-56.856
0.7707,-55.2876,,-56.8559
0.7774,-55.2876,,-56.8559
0.784,-55.2876,,-56.8559
0.7907,-55.2876,,-56.8559
0.7974,-55.2875,,-56.8558
0.804,-55.2875,,-56.8558
0.8107,-55.2875,,-56.8558
0.8174,-55.2874,,-56.8557
0.824,-55.2874,,-56.8557
0.8307,-55.2874,,-56.8557
0.8374,-55.2874,,-56.8557
0.844,-55.2874,,-56.8557
0.8507,-55.2874,,-56.8557
0.8574,-55.2874,,-56.8557
0.864,-55.2874,,-56.8557
0.8707,-55.2874,,-56.8557
0.8774,-55.2875,,-56.8558
0.884,-55.2875,,-56.8558
0.8907,-55.2876,,-56.8559
0.8974,-55.2877,,-56.856
0.904,-55.2877,,-56.856
0.9107,-55.2878,,-56.8561
0.924,-55.2877,,-56.856
0.9374,-55.2877,,-56.856
0.9507,-55.2876,,-56.8559
0.964,-55.2875,,-56.8558
0.9774,-55.2875,,-56.8558
0.9907,-55.2874,,-56.8557
1.004,-55.2873,,-56.8556
1.0174,-55.2872,,-56.8555
1.0307,-55.2871,,-56.8554
1.044,-55.287,,-56.8553
1.0574,-55.2869,,-56.8552
1.0707,-55.2867,,-56.855
1.084,-55.2866,,-56.8549
1.0974,-55.2865,,-56.8548
1.1107,-55.2863,,-56.8546
1.124,-55.2862,,-56.8545
1.1374,-55.286,,-56.8543
1.1507,-55.2858,,-56.8541
1.164,-55.2856,,-56.8539
1.1774,-55.2855,,-56.8538
1.1907,-55.2853,,-56.8536
1.204,-55.2851,,-56.8534
1.2174,-55.2849,,-56.8532
1.2307,-55.2847,,-56.853
1.244,-55.2845,,-56.8528
1.2574,-55.2843,,-56.8526
1.2707,-55.2841,,-56.8524
1.284,-55.2839,,-56.8522
1.2974,-55.2837,,-56.852
1.3107,-55.2836,,-56.8519
1.324,-55.2836,,-56.8519
1.3374,-55.2836,,-56.8519
1.3507,-55.2837,,-56.852
1.364,-55.2838,,-56.8521
1.3774,-55.2839,,-56.8522
1.3907,-55.284,,-56.8523
1.404,-55.284,,-56.8523
1.4174,-55.2841,,-56.8524
1.4307,-55.2842,,-56.8525
1.444,-55.2843,,-56.8526
1.4574,-55.2843,,-56.8526
1.4707,-55.2844,,-56.8527
1.484,-55.2845,,-56.8528
1.4974,-55.2846,,-56.8529
1.5107,-55.2846,,-56.8529
1.524,-55.2847,,-56.853
1.5374,-55.2847,,-56.853
1.5507,-55.2847,,-56.853
1.564,-55.2847,,-56.853
1.5774,-55.2847,,-56.853
,,,-1.5683
0,-55.2834,,-56.8517
0.0115,-55.2834,,-56.8517
0.0231,-55.2833,,-56.8516
0.0346,-55.2833,,-56.8516
0.0462,-55.2832,,-56.8515
0.0577,-55.283,,-56.8513
0.0693,-55.2829,,-56.8512
0.0808,-55.2827,,-56.851
0.0924,-55.2826,,-56.8509
0.1039,-55.2824,,-56.8507
0.1155,-55.2822,,-56.8505
0.127,-55.282,,-56.8503
0.1386,-55.2818,,-56.8501
0.1501,-55.2816,,-56.8499
0.1617,-55.2816,,-56.8499
0.1732,-55.2818,,-56.8501
0.1848,-55.2821,,-56.8504
0.1963,-55.2823,,-56.8506
0.2078,-55.2825,,-56.8508
0.2194,-55.2828,,-56.8511
0.2309,-55.283,,-56.8513
0.2425,-55.2832,,-56.8515
0.254,-55.2834,,-56.8517
0.2656,-55.2837,,-56.852
0.2771,-55.2839,,-56.8522
0.2887,-55.2841,,-56.8524
0.3002,-55.2844,,-56.8527
0.3118,-55.2846,,-56.8529
0.3233,-55.2848,,-56.8531
0.3349,-55.285,,-56.8533
0.3464,-55.2852,,-56.8535
0.358,-55.2854,,-56.8537
0.3695,-55.2856,,-56.8539
0.3811,-55.2858,,-56.8541
0.3926,-55.286,,-56.8543
0.4041,-55.2862,,-56.8545
0.4157,-55.2864,,-56.8547
0.4272,-55.2866,,-56.8549
0.4388,-55.2868,,-56.8551
0.4503,-55.2869,,-56.8552
0.4619,-55.2871,,-56.8554
